subscription_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,account_id,auto_renew_flag,churn_flag,downgrade_flag,is_trial,upgrade_flag
S-83ee75,2024-12-27,,Pro,26.0,1274.0,15288.0,monthly,A-439b2f,True,False,False,False,True
S-5ddeef,2024-01-28,,Pro,,0.0,0.0,annual,A-712f1c,False,False,False,True,False
S-25270a,2024-12-15,,Enterprise,13.0,2587.0,31044.0,annual,A-de24d5,True,False,False,False,False
S-7e09c4,,2024-12-31,Basic,32.0,608.0,7296.0,annual,A-118f1c,False,True,False,False,False
S-9efd1b,2024-04-06,,Basic,20.0,380.0,4560.0,monthly,A-6a4e2d,True,False,True,False,False
S-b8a3b6,2024-07-24,,,57.0,2793.0,33516.0,annual,A-e7beab,True,False,False,False,False
S-1db3e6,2024-08-28,,Basic,5.0,95.0,1140.0,monthly,A-c608c8,True,False,False,False,False
S-17c51e,2024-11-25,2024-12-12,Pro,61.0,2989.0,35868.0,annual,A-462d45,True,True,False,False,False
S-b9fe85,2024-07-03,,Enterprise,69.0,13731.0,164772.0,,A-2d1036,True,False,False,False,False
S-c62428,2024-11-17,,Enterprise,105.0,20895.0,250740.0,annual,A-1f0636,False,False,False,False,False
S-6eeae1,2024-12-29,,Pro,94.0,4606.0,55272.0,,A-c70870,True,False,False,False,False
S-79ef9b,2024-04-02,,Enterprise,23.0,4577.0,54924.0,annual,A-4e960a,True,False,False,False,False
S-0455a5,2024-10-22,2024-11-10,Enterprise,42.0,8358.0,100296.0,monthly,A-993085,False,True,False,False,True
S-ae093b,,,Enterprise,44.0,0.0,0.0,monthly,A-d27f50,True,False,False,True,False
S-72e73f,2024-01-26,,enterprise,19.0,3781.0,45372.0,annual,A-dbc825,False,False,False,False,True
S-8c118d,2024-10-27,,Pro,43.0,0.0,0.0,monthly,A-b179bf,True,False,False,True,False
S-ab7a04,2024-09-05,,Basic,7.0,133.0,1596.0,annual,A-098560,True,False,False,False,False
S-761518,2024-09-05,,Pro,8.0,392.0,4704.0,monthly,A-00cac8,True,False,False,False,False
S-f49f24,2024-07-14,,Pro,16.0,784.0,9408.0,annual,A-ccc747,False,False,False,False,False
S-22083e,2024-12-19,,Pro,17.0,833.0,9996.0,annual,A-6e7827,True,False,False,False,False
S-c14eeb,2024-09-28,,Basic,33.0,627.0,7524.0,monthly,A-fce879,True,False,False,False,False
S-804965,2024-03-31,,Enterprise,35.0,,83580.0,monthly,A-157070,True,False,False,False,False
,2024-09-10,,Pro,17.0,833.0,,annual,A-940b8b,True,False,False,False,False
S-004d19,2024-03-03,,Enterprise,26.0,5174.0,62088.0,annual,A-bece89,True,False,False,False,False
S-11939f,2024-10-14,,Basic,92.0,1748.0,20976.0,monthly,A-40906c,True,False,False,False,False
S-6cea1b,2024-11-18,,Pro,61.0,2989.0,35868.0,monthly,A-158f4e,True,False,False,False,False
S-74be40,2024-04-12,,,13.0,2587.0,31044.0,monthly,A-a8d89d,False,False,False,False,True
S-8f9410,2024-07-19,,ENTERPRISE,3.0,597.0,7164.0,annual,A-098560,True,False,False,False,False
S-395a98,2024-07-29,,Basic,16.0,304.0,3648.0,monthly,A-c7e58b,True,False,False,False,False
S-151b22,2024-12-18,,Basic,9.0,171.0,2052.0,annual,A-533452,True,False,False,False,False
,2024-07-04,,Pro,14.0,686.0,8232.0,monthly,A-34d880,True,False,False,False,False
S-f94b9b,2024-10-16,2024-11-08,Pro,41.0,2009.0,24108.0,annual,A-82861f,True,True,False,False,False
S-0e068c,2024-09-13,,Basic,60.0,1140.0,13680.0,,A-40de06,True,False,False,False,False
S-212fc4,2023-10-15,,Enterprise,6.0,1194.0,14328.0,monthly,A-c608c8,True,False,False,False,False
S-eec056,2024-10-07,,,32.0,608.0,7296.0,monthly,A-c222ab,True,False,False,False,True
S-28e360,,,Enterprise,28.0,5572.0,66864.0,annual,A-ad64c6,True,False,False,False,False
,2023-11-20,,Enterprise,22.0,4378.0,52536.0,monthly,A-02fac6,True,False,False,False,False
S-008f3c,2024-12-23,2024-12-28,Pro,58.0,2842.0,34104.0,annual,A-e98302,True,True,False,False,False
S-82c91a,2024-12-10,,Pro,30.0,1470.0,17640.0,annual,A-462d45,True,False,False,False,False
S-fcab86,2024-08-04,, Enterprise    ,17.0,3383.0,40596.0,annual,A-9f0b68,True,False,False,False,False
S-92b77f,2024-11-27,,Pro,,588.0,7056.0,annual,A-7dacce,False,False,False,False,False
S-099dbc,2024-07-21,,Pro,55.0,2695.0,32340.0,monthly,A-812c5b,True,False,False,False,False
S-da7f1f,2023-12-04,,Pro,24.0,1176.0,14112.0,,A-1f0ac7,False,False,False,False,False
S-62641a,2024-11-29,2024-12-03,Enterprise,,3582.0,42984.0,monthly,A-4c56c9,False,True,False,False,False
S-2c3b6d,,,Enterprise,17.0,3383.0,40596.0,annual,A-a2485e,True,False,False,False,False
S-3e0c24,2023-03-29,,Basic,38.0,722.0,8664.0,annual,A-271f46,True,False,False,False,False
S-9d7fa9,2024-01-17,,Pro,38.0,1862.0,22344.0,monthly,A-a865bd,True,False,False,False,False
S-9f13f8,2024-10-07,,Basic,2.0,38.0,456.0,annual,A-f3ff05,True,False,False,False,False
S-0359cf,2024-02-10,,Pro,70.0,,0.0,annual,A-afa505,False,False,False,True,False
S-f29976,2023-06-10,,,6.0,0.0,0.0,annual,A-977ca0,True,False,False,True,False
S-23281c,2023-07-24,,Basic,15.0,,3420.0,monthly,A-69fad4,True,False,False,False,False
S-b4536d,2024-11-20,,Basic,20.0,380.0,4560.0,,A-7a0d69,True,False,False,False,False
S-e5a001,2024-10-20,,Basic,9.0,0.0,0.0,monthly,A-922109,True,False,False,True,False
S-d56a2c,2024-10-29,,Pro,35.0,0.0,0.0,annual,A-751bd4,True,False,False,True,False
S-5ab139,2024-05-24,,Enterprise,86.0,17114.0,205368.0,annual,A-30b4ca,True,False,False,False,False
S-1e5fd7,2024-10-18,,Basic,21.0,399.0,4788.0,monthly,A-ac9111,True,False,False,False,False
S-1c7a41,,, Basic    ,24.0,456.0,5472.0,monthly,A-4f18f0,True,False,False,False,False
S-b7feb8,2024-05-08,,Basic,37.0,703.0,8436.0,annual,A-075038,False,False,False,False,False
S-b89456,2024-09-01,2024-12-31,,4.0,796.0,9552.0,monthly,A-13466a,True,True,False,False,False
S-e93577,2024-11-14,,Pro,85.0,4165.0,49980.0,monthly,A-bb2f49,True,False,False,False,True
S-69a2d8,2023-12-03,,Pro,15.0,735.0,8820.0,monthly,A-dcc2f0,True,False,False,False,False
S-00fb6e,2024-10-22,,Basic,13.0,247.0,2964.0,monthly,A-c16101,True,False,False,False,False
S-26bc22,2024-07-23,,Enterprise,3.0,597.0,,annual,A-59f724,False,False,False,False,True
S-77ba64,2024-11-16,,Basic,66.0,,,annual,A-bd4513,True,False,False,False,True
S-6f04a4,2024-09-14,,Pro,4.0,196.0,,monthly,A-417d2f,True,False,False,False,False
S-0268ba,2024-07-20,,Enterprise,33.0,6567.0,78804.0,annual,A-9f0b68,True,False,False,False,False
S-0abd10,2024-11-23,, Enterprise    ,24.0,4776.0,57312.0,annual,A-016043,True,True,False,False,True
S-dab0d8,2024-05-16,,Basic,6.0,114.0,,annual,A-439b2f,True,False,False,False,False
S-046595,2023-12-28,,Enterprise,42.0,8358.0,100296.0,annual,A-ed510f,True,False,False,False,True
S-5aaf6f,2024-12-12,,Enterprise,13.0,2587.0,31044.0,annual,A-6965e1,True,False,False,False,False
S-a10469,2024-10-14,,Pro,16.0,784.0,9408.0,annual,A-5247b3,True,False,False,False,False
,2024-11-23,,Basic,117.0,2223.0,26676.0,monthly,A-d4e0d4,True,False,False,False,False
S-a0e1dc,2024-12-19,,Basic,119.0,2261.0,,monthly,A-712426,True,False,False,False,False
S-127d0b,2024-05-04,,Pro,19.0,931.0,11172.0,monthly,A-1e50e0,True,False,False,False,False
S-2fed82,2024-07-11,,Basic,21.0,399.0,4788.0,monthly,A-5b4ebb,True,False,False,False,False
S-2f07f6,2024-03-20,,Pro,49.0,,0.0,monthly,A-9208f0,False,False,False,True,False
S-448b6d,2024-06-08,,Basic,19.0,361.0,,monthly,A-8adedc,False,False,False,False,False
S-c61dc9,2024-12-15,,Basic,19.0,361.0,4332.0,annual,A-f92792,False,False,False,False,False
S-a7ad50,2024-12-18,,Basic,18.0,342.0,4104.0,monthly,A-82d8a6,True,False,False,False,False
,2024-10-07,,Pro,20.0,980.0,11760.0,annual,A-0a282f,True,False,True,False,False
S-bdd2e4,2024-05-16,,Basic,29.0,551.0,6612.0,annual,A-ce66f8,True,False,False,False,False
S-8d89a8,2024-12-03,,Enterprise,16.0,,38208.0,monthly,A-5f2961,True,False,False,False,False
S-00bb84,2024-07-07,,Pro,24.0,1176.0,14112.0,annual,A-4f18f0,True,False,False,False,False
S-c5bec0,2024-09-21,,,20.0,3980.0,47760.0,annual,A-1986ca,True,False,False,False,False
S-e6029e,2024-12-19,,Enterprise,37.0,7363.0,88356.0,monthly,A-9174e0,True,False,False,False,False
S-f8008a,2024-07-07,,Enterprise,31.0,6169.0,74028.0,annual,A-eb2fdc,True,False,False,False,False
,2024-05-29,,Enterprise,,20895.0,250740.0,annual,A-1f0636,True,False,False,False,True
S-700036,,,Basic,44.0,836.0,10032.0,annual,A-02cd81,True,False,False,False,False
S-7925f0,2024-09-24,, Enterprise    ,24.0,4776.0,,monthly,A-87aa7b,True,False,False,False,False
S-1877a6,2024-03-31,,Pro,6.0,294.0,3528.0,monthly,A-d77f4c,True,False,False,False,False
S-6b6cd7,2023-04-04,,Enterprise,6.0,0.0,0.0,monthly,A-d792a6,True,False,False,True,False
S-3ed1f5,2024-02-19,,Enterprise,39.0,7761.0,93132.0,,A-7920cc,True,False,False,False,False
S-cf59a0,2024-11-02,,Basic,18.0,0.0,0.0,monthly,A-c16cf7,True,False,False,True,False
S-78e1c6,2024-02-28,,Enterprise,46.0,9154.0,109848.0,monthly,A-7e0a10,False,False,False,False,False
S-ce5636,2024-11-14,,Basic,30.0,0.0,0.0,annual,A-4c56c9,True,False,False,True,False
,2023-09-06,,Basic,11.0,209.0,2508.0,annual,A-2b9d3e,True,False,False,False,False
S-0a6b6b,2024-06-11,,Basic,22.0,418.0,5016.0,,A-d42431,True,False,True,False,False
S-054897,2024-01-06,,Pro,15.0,735.0,8820.0,monthly,A-de58ca,False,False,False,False,False
S-b81c82,2024-12-17,,Pro,25.0,,14700.0,annual,A-9289f6,False,False,False,False,True
S-c9eecb,2024-10-10,, Basic    ,9.0,171.0,2052.0,annual,A-6c093d,True,False,False,False,False
S-2c53ad,2024-09-19,,Enterprise,32.0,6368.0,76416.0,monthly,A-c222ab,True,False,False,False,False
S-9eb2c5,2024-09-16,,Basic,23.0,437.0,5244.0,,A-bb3bd4,True,False,False,False,True
S-d0c339,2024-08-29,,Pro,19.0,0.0,0.0,annual,A-31ab9a,True,False,False,True,False
S-6f43f7,2024-07-22,,Enterprise,,2786.0,33432.0,annual,A-e36807,True,False,False,False,False
S-d43ad9,2024-12-14,,Pro,13.0,637.0,7644.0,annual,A-8bde0c,False,False,False,False,False
S-b04174,2024-10-15,,Basic,21.0,399.0,4788.0,monthly,A-5b4ebb,True,False,False,False,False
S-62aa3c,2023-11-27,,Enterprise,73.0,14527.0,174324.0,monthly,A-5b1bcd,True,False,False,False,True
S-d88b25,2024-12-29,,Enterprise,24.0,4776.0,57312.0,annual,A-474ad4,False,False,False,False,False
S-14a685,2024-07-29,,Enterprise,7.0,1393.0,16716.0,monthly,A-692f18,False,False,False,False,False
S-4977c8,2023-11-22, 2024-02-23    ,enterprise,3.0,0.0,0.0,annual,A-3be56b,False,True,False,True,False
S-2e1ceb,2024-03-23,,Enterprise,12.0,0.0,0.0,annual,A-ccb686,False,False,False,True,True
S-59f0a6,2024-09-02,2024-11-28,Pro,123.0,6027.0,72324.0,monthly,A-104f1a,False,True,False,False,False
S-66106d,2024-11-02,,enterprise,20.0,0.0,0.0,monthly,A-186a44,False,False,False,True,False
S-510e07,2024-10-20,,Enterprise,2.0,398.0,4776.0,monthly,A-b7ef83,True,False,False,False,True
S-b7d99d,2024-11-28,,Basic,14.0,266.0,3192.0,annual,A-9f0b68,True,False,False,False,False
S-debbee,2024-11-28,2024-12-11,Basic,,1387.0,16644.0,annual,A-3a7284,True,True,False,False,False
S-c348d2,2024-06-17,,Basic,25.0,475.0,5700.0,annual,A-4a267b,True,False,False,False,False
S-d0259a,,,Enterprise,6.0,1194.0,14328.0,monthly,A-4e0e85,True,False,False,False,False
,2024-04-17,,Basic,29.0,551.0,6612.0,monthly,A-600734,True,False,False,False,False
S-f132ab,2024-04-29,,Pro,15.0,735.0,8820.0,annual,A-e2cd1b,True,False,False,False,False
S-d1fb2e,2024-08-04,,Enterprise,30.0,5970.0,71640.0,monthly,A-3f9cc0,True,False,False,False,False
S-26da35,2024-12-09,,Pro,44.0,2156.0,25872.0,annual,A-d27f50,True,False,False,False,True
S-c92850,2023-09-30,,Pro,22.0,1078.0,12936.0,annual,A-05d3b3,True,False,False,False,False
S-64ddbc,2024-12-18,,Basic,13.0,247.0,2964.0,monthly,A-c16cf7,True,False,False,False,False
S-ef3aa2,2024-09-19,,Pro,9.0,,5292.0,monthly,A-5a92e7,False,False,False,False,False
S-0e43ad,2024-06-21,,,28.0,5572.0,66864.0,annual,A-cc8c8f,True,False,False,False,True
S-54df4c,2024-11-18,,Pro,28.0,1372.0,16464.0,annual,A-9f9299,True,False,False,False,False
S-d8165b,2024-10-18,,,38.0,722.0,8664.0,annual,A-89ee83,True,False,False,False,False
S-67b7bf,2024-10-13,,Basic,15.0,285.0,3420.0,monthly,A-dcc2f0,False,False,False,False,False
,2024-11-19,,Pro,25.0,1225.0,14700.0,monthly,A-b07b56,True,False,False,False,False
S-55a520,2023-08-26,,Pro,30.0,1470.0,17640.0,monthly,A-726cfa,True,False,False,False,False
S-83a9a4,2024-11-26,,Pro,70.0,3430.0,41160.0,annual,A-09316c,True,False,False,False,True
S-efeb9b,2024-02-27,,Basic,105.0,0.0,,annual,A-1f0636,True,False,False,True,True
S-240a09,2024-12-30,,,19.0,931.0,11172.0,monthly,A-5c9849,False,False,False,False,True
S-f52fd6,2024-09-19,,Enterprise,9.0,1791.0,21492.0,monthly,A-f1f639,True,False,False,False,False
S-1a2fbc,2024-06-29,,Basic,45.0,855.0,10260.0,monthly,A-526d93,True,False,False,False,False
S-8738af,,,Pro,34.0,1666.0,,monthly,A-84ebe4,True,False,False,False,False
S-af1def,2024-09-30,,Basic,36.0,684.0,,monthly,A-443b7c,False,False,False,False,False
S-7889d9,2024-08-09,,Pro,46.0,2254.0,27048.0,annual,A-bcbe98,True,False,False,False,False
S-a72188,2024-12-31,,Pro,3.0,147.0,1764.0,annual,A-ced9aa,True,False,False,False,False
S-0ffab0,2024-10-18,,Enterprise,58.0,11542.0,,annual,A-e60f9d,True,False,False,False,False
S-5f4afc,2024-11-15,,Pro,70.0,3430.0,41160.0,monthly,A-09316c,True,False,False,False,False
S-3f18be,2024-12-26,,Enterprise,16.0,3184.0,38208.0,annual,A-e2cd1b,True,False,False,False,False
S-e133a5,2023-07-03,2024-01-25,BASIC,54.0,1026.0,12312.0,monthly,A-4a4c2d,True,True,False,False,False
S-15662a,2024-02-22,,Basic,11.0,0.0,0.0,annual,A-019782,True,False,False,True,False
S-84dd93,2024-02-16,,Enterprise,32.0,6368.0,76416.0,annual,A-acb7f7,True,False,False,False,False
S-bafe35,,,Basic,41.0,779.0,9348.0,annual,A-1b707d,False,False,False,False,False
S-f1778c,2024-04-10,,Basic,24.0,456.0,5472.0,monthly,A-1d5444,True,False,False,False,False
S-85b7d7,2024-12-27,,Basic,59.0,0.0,0.0,monthly,A-d40bf7,False,False,False,True,False
S-df147d,2024-09-13,,Enterprise,10.0,0.0,0.0,monthly,A-940b8b,True,False,False,True,False
S-4ff3ae,2024-07-29,,Basic,5.0,95.0,1140.0,annual,A-eb7c38,True,False,False,False,True
S-808efb,2024-11-16,,Enterprise,15.0,2985.0,35820.0,monthly,A-7da956,True,False,True,False,False
S-208e33,2024-08-05,,basic,20.0,380.0,4560.0,monthly,A-b20d99,True,False,False,False,False
S-a0f5ac,2024-10-07,,Pro,13.0,637.0,7644.0,monthly,A-e7a1e2,True,False,False,False,False
S-7079c2,2024-12-15,,Enterprise,25.0,4975.0,59700.0,,A-039727,True,False,True,False,False
S-8789b0,2024-04-23,2024-08-02,Basic,9.0,171.0,2052.0,monthly,A-eb7c38,False,True,False,False,True
S-b3cae6,2024-11-12,,Enterprise,26.0,5174.0,62088.0,monthly,A-6a7c9d,True,False,False,False,False
S-23f506,2023-09-28,2023-11-27, Basic    ,9.0,0.0,0.0,annual,A-9ee962,True,True,False,True,True
S-5b9330,2024-07-17,,Enterprise,27.0,5373.0,64476.0,,A-f03140,True,False,True,False,False
,2023-08-23,,Enterprise,19.0,3781.0,45372.0,monthly,A-35083d,True,False,False,False,False
S-ffce65,2023-06-23,,,9.0,441.0,5292.0,annual,A-9ee962,True,False,False,False,True
S-847173,2023-12-17,, Basic    ,33.0,627.0,7524.0,monthly,A-c1dfe1,True,False,False,False,False
S-32e8fa,2023-06-04,2023-10-21,Pro,41.0,2009.0,24108.0,annual,A-94d3da,True,True,False,False,False
S-b70eef,2024-11-12,,Pro,24.0,0.0,0.0,monthly,A-b7b7b7,True,False,False,True,False
S-e1db7e,,,Basic,20.0,380.0,4560.0,annual,A-186a44,True,False,False,False,False
S-887d48,2024-11-20,,Pro,25.0,1225.0,14700.0,annual,A-b07b56,True,False,False,False,False
,2024-09-27,2024-09-28,Enterprise,9.0,1791.0,21492.0,monthly,A-f45426,True,True,False,False,False
S-004eb4,2024-12-05,,Enterprise,13.0,2587.0,31044.0,annual,A-ab438f,True,False,False,False,False
S-da7360,2024-10-26,, Basic    ,42.0,798.0,9576.0,,A-075038,True,False,False,False,False
S-22c66b,,,Basic,24.0,456.0,5472.0,monthly,A-49b828,True,False,False,False,False
S-c844bd,2024-01-23, 2024-11-03    ,Basic,9.0,171.0,2052.0,annual,A-6a4e2d,True,True,False,False,True
S-bbc0f7,2024-09-15,,Basic,1.0,19.0,228.0,annual,A-b7724f,True,False,False,False,False
S-2f9bef,2024-12-08,,Enterprise,5.0,995.0,11940.0,annual,A-cc1d8d,True,False,False,False,False
S-6717d6,2023-08-12,,Enterprise,21.0,4179.0,50148.0,annual,A-84ebe4,False,False,False,False,False
S-17bedf,2023-11-20,,Basic,3.0,,0.0,monthly,A-4437e4,True,True,False,True,False
S-88f1be,,,Pro,87.0,4263.0,51156.0,annual,A-5a215a,True,False,False,False,True
S-b3613a,2023-04-24,,Enterprise,8.0,1592.0,19104.0,monthly,A-7641d3,True,False,False,False,False
S-885aa7,2024-03-11,,ENTERPRISE,54.0,10746.0,128952.0,annual,A-7920cc,True,False,False,False,False
S-2c64e6,2024-12-24,,Basic,15.0,,3420.0,monthly,A-118d55,False,False,False,False,False
S-891976,2024-09-12,,Basic,38.0,722.0,8664.0,monthly,A-95b24a,True,False,False,False,True
,2024-07-20,,Pro,,637.0,7644.0,annual,A-7da956,True,False,False,False,False
S-2636a7,2024-07-05,,Enterprise,64.0,12736.0,152832.0,annual,A-1f7acb,True,False,True,False,False
S-3f48a5,2024-10-04,,,45.0,855.0,10260.0,monthly,A-0cc442,False,False,False,False,False
S-58239c,2024-05-22,,Pro,,1176.0,14112.0,monthly,A-87aa7b,True,False,False,False,False
S-e6571c,2024-11-03,,Basic,19.0,361.0,4332.0,annual,A-0be015,True,True,False,False,False
S-66569a,2023-07-31,,Pro,20.0,980.0,11760.0,monthly,A-19b2c8,False,False,False,False,False
S-e1444a,2024-12-30,,Basic,21.0,0.0,0.0,annual,A-139c3b,True,False,False,True,False
S-9f7b07,2024-11-28,,Pro,10.0,490.0,5880.0,annual,A-42e5e1,False,False,False,False,False
S-9f8593,2024-10-23,,Enterprise,2.0,0.0,0.0,monthly,A-396e5f,True,False,False,True,False
S-ef2990,2024-11-29,,Pro,69.0,3381.0,40572.0,,A-76fa4d,True,False,False,False,False
S-66b994,2024-10-29,,Basic,23.0,0.0,0.0,annual,A-7f4db3,True,False,True,True,False
S-8b64df,2023-08-04,,BASIC,9.0,171.0,2052.0,annual,A-92a333,True,False,True,False,False
S-f57b2b,2024-05-09,,Pro,50.0,2450.0,29400.0,annual,A-20736a,True,False,False,False,False
S-c41b43,2024-11-17,,Basic,28.0,532.0,6384.0,monthly,A-9f9299,True,False,False,False,False
S-a3455c,2024-09-16,,Enterprise,2.0,0.0,0.0,annual,A-e51ec7,True,False,False,True,False
S-479d9a,2024-12-12,,,37.0,703.0,8436.0,monthly,A-463db0,True,False,False,False,False
S-fa03a5,2024-11-27,,Pro,12.0,588.0,7056.0,annual,A-7dacce,True,False,False,False,False
S-10ab8d,2024-09-02,,Enterprise,13.0,2587.0,31044.0,annual,A-9f0b68,False,False,False,False,False
S-1ade0b,2024-10-24,,Pro,92.0,4508.0,54096.0,monthly,A-22d9d2,False,False,False,False,True
S-a9ca9b,2024-10-06,,,,3383.0,40596.0,annual,A-b9eed8,True,False,False,False,False
S-efe3f6,2024-04-27,,Pro,17.0,833.0,9996.0,monthly,A-dfbd31,True,False,False,False,False
S-20f505,2023-11-05,,,78.0,3822.0,45864.0,annual,A-e1b9cd,True,False,False,False,False
S-ab3ad8,2024-07-12,,Basic,10.0,190.0,2280.0,annual,A-cd458b,True,False,False,False,False
S-d3bd2f,2024-06-08,,Basic,24.0,456.0,5472.0,monthly,A-81edc3,True,False,False,False,False
S-c8a3f6,,,Basic,,,1368.0,monthly,A-4e44e8,False,False,False,False,False
S-5cda31,2024-03-04,,Basic,5.0,95.0,,annual,A-832ec2,False,False,False,False,False
S-34cfad,2023-12-15,,Basic,29.0,,6612.0,annual,A-5a3eb9,True,False,False,False,False
S-bb84b1,2023-10-12,,Basic,30.0,570.0,6840.0,annual,A-af0cd2,True,False,False,False,False
S-73cd99,2024-09-06,,,11.0,0.0,0.0,monthly,A-726cfa,True,False,False,True,False
S-6bc703,,,Enterprise,,2587.0,31044.0,,A-c37cab,True,False,False,False,False
S-9b5676,2024-03-02,,Pro,98.0,,57624.0,monthly,A-1e50e0,False,False,False,False,False
S-d30d10,,,Basic,7.0,133.0,1596.0,monthly,A-c45b23,False,False,False,False,False
S-b3f236,2024-07-15,,Enterprise,18.0,3582.0,42984.0,monthly,A-712533,True,False,False,False,False
S-929a7c,2023-08-10,,Basic,28.0,0.0,0.0,monthly,A-328bd0,True,False,False,True,False
,2024-07-10,,basic,38.0,722.0,8664.0,monthly,A-f03140,True,False,False,False,False
S-c5d797,2024-08-13,,Enterprise,19.0,3781.0,45372.0,monthly,A-35083d,True,False,False,False,False
S-99af79,2024-10-05,,BASIC,19.0,361.0,4332.0,annual,A-0532a9,False,False,False,False,False
S-ce932b,2024-08-24,,Pro,16.0,784.0,9408.0,annual,A-a1b80b,False,False,False,False,False
S-1f2b1a,2024-06-22,,Pro,6.0,294.0,3528.0,monthly,A-544d0a,True,False,False,False,False
S-a14c42,2024-10-10,,,20.0,380.0,4560.0,monthly,A-4d1e75,True,False,False,False,False
S-147ad7,2024-08-29,,Basic,4.0,76.0,912.0,annual,A-54ecc2,True,False,False,False,False
S-69fb37,2024-12-12,,,17.0,833.0,9996.0,annual,A-e4bf56,True,False,False,False,False
S-d90352,2024-12-05,,Enterprise,,0.0,0.0,annual,A-f9cc74,True,False,False,True,True
S-a9a5a1,2023-06-05,,Basic,9.0,171.0,2052.0,monthly,A-7c4956,False,False,False,False,False
S-daf6b3,2024-11-04,,Pro,12.0,588.0,7056.0,monthly,A-8bde0c,True,False,False,False,False
S-03bfa3,2024-12-27,,Basic,35.0,665.0,7980.0,annual,A-bc4d48,True,False,False,False,False
,2024-10-27,, Pro    ,56.0,2744.0,32928.0,annual,A-98a59a,True,False,False,False,False
S-cfbb85,2024-08-06,,Pro,16.0,784.0,9408.0,monthly,A-054577,False,False,False,False,True
S-42f3be,2024-04-29,,Enterprise,32.0,6368.0,76416.0,monthly,A-05f0e5,True,False,False,False,False
S-c04755,2024-10-14,,Basic,11.0,209.0,2508.0,annual,A-2789e3,True,False,False,False,False
S-bfca66,2023-06-09,,Basic,14.0,266.0,3192.0,,A-10b8da,False,False,False,False,False
S-cdf625,,,Pro,32.0,1568.0,18816.0,monthly,A-c222ab,True,False,False,False,False
S-d8f67e,2024-06-11,,Enterprise,36.0,7164.0,85968.0,monthly,A-f97b9a,True,False,False,False,False
S-80af39,2024-09-26,,Basic,41.0,779.0,9348.0,monthly,A-7f29a7,True,False,False,False,False
S-11034a,2024-07-11,,Pro,53.0,2597.0,31164.0,annual,A-9bfc9f,True,False,True,False,True
,2024-08-22,,Basic,103.0,,23484.0,monthly,A-9badbd,True,False,False,False,False
S-679640,2024-06-25,,Enterprise,,7960.0,95520.0,monthly,A-b44e3e,False,False,False,False,False
S-cb853a,2024-12-17,,,23.0,437.0,5244.0,annual,A-c37cab,True,False,False,False,False
S-f553b5,2023-10-08,,Pro,34.0,1666.0,19992.0,,A-6da850,True,False,False,False,True
S-fb0905,2024-12-10,,Basic,70.0,1330.0,15960.0,annual,A-09316c,True,False,False,False,False
S-0fc73c,2023-09-14,,Basic,56.0,1064.0,12768.0,annual,A-9affe6,True,False,False,False,False
S-7e7a73,2024-12-20,,Enterprise,16.0,,38208.0,monthly,A-89ee83,True,False,False,False,False
S-2dc98b,2024-11-08,,Pro,9.0,441.0,5292.0,annual,A-5a92e7,True,False,False,False,False
S-16f4a2,2024-11-10,,Enterprise,67.0,13333.0,159996.0,annual,A-e08cd3,True,False,False,False,False
S-6630bc,2024-03-07,,Enterprise,29.0,5771.0,69252.0,monthly,A-600734,True,False,False,False,False
S-bd2ab2,2024-11-23,,Enterprise,47.0,9353.0,112236.0,annual,A-186a44,True,False,False,False,False
S-97bc99,2024-05-25,,Pro,46.0,2254.0,,annual,A-82861f,True,False,False,False,False
S-0c0ddf,2024-10-05,,,11.0,2189.0,,annual,A-65c341,True,False,False,False,False
S-f45fe3,2024-05-30,,Pro,59.0,,34692.0,monthly,A-02fac6,True,False,False,False,False
S-936fa3,2024-07-16,,Pro,44.0,2156.0,25872.0,annual,A-02cd81,True,False,False,False,False
S-82df6c,2023-09-06,,Pro,41.0,2009.0,24108.0,annual,A-ac9111,True,False,True,False,False
S-a83bc2,2024-11-25,,Basic,25.0,475.0,5700.0,monthly,A-b07b56,False,False,False,False,False
S-69a7ce,2024-07-14,,Pro,6.0,294.0,3528.0,annual,A-58b9ff,True,False,False,False,False
S-522a6f,2024-11-30,,Enterprise,39.0,7761.0,93132.0,annual,A-3a7284,True,False,False,False,False
S-1a04fe,,,Enterprise,22.0,4378.0,52536.0,,A-4e631b,True,False,False,False,True
S-d22ebe,2024-06-14,,Basic,9.0,171.0,,annual,A-5a92e7,True,False,False,False,False
S-fa781b,,,Enterprise,38.0,0.0,0.0,monthly,A-271f46,True,False,False,True,False
S-718116,2024-05-03,,Pro,11.0,,6468.0,monthly,A-462d45,True,False,True,False,False
S-ce5fb5,2024-11-25,,Enterprise,58.0,0.0,0.0,monthly,A-fd9422,True,False,False,True,False
,2023-04-04,,Pro,20.0,980.0,11760.0,monthly,A-32728c,True,False,False,False,False
S-03a939,2024-07-25,,Enterprise,26.0,5174.0,62088.0,monthly,A-cd458b,True,False,False,False,False
S-fc65aa,2024-12-27,,Enterprise,25.0,4975.0,59700.0,annual,A-eb1312,True,False,False,False,False
S-6d9231,2024-12-24,,Enterprise,,2388.0,28656.0,monthly,A-c37601,True,False,False,False,False
S-4b15c4,,,,18.0,3582.0,42984.0,annual,A-65aeb5,True,False,False,False,False
S-66f0d0,2024-06-28,,Basic,35.0,665.0,7980.0,monthly,A-0158bb,True,False,False,False,False
