usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-322334,S-4695B8,2023-07-10,feature_27,3.0,237.0,2.0,False
U-2dce5f,S-1b8454,2023-06-20,feature_10,9.0,1008.0,0.0,False
U-ad6d80,S-9def16,2024-06-24,feature_12,12.0,,0.0,False
U-1d4715,S-e260ff,2024-11-22,feature_36,3.0,264.0,,False
U-38eae5,S-c89bff,2023-07-02,feature_7,14.0,6832.0,0.0,False
U-9cd97d,,2023-01-18,feature_1,12.0,2016.0,0.0,False
U-6539dc,S-768196,2023-03-13,feature_16,6.0,1788.0,0.0,False
U-1ae324,S-c3aa52,2023-05-12,feature_22,9.0,2295.0,0.0,False
U-e3df7f,S-008cab,2023-10-10,feature_19,13.0,2990.0,0.0,False
U-2e7ff4, S-26593b    ,,feature_22,7.0,1085.0,0.0,False
U-a9a537,S-bdac36,2023-09-18,feature_7,11.0,110.0,0.0,False
U-ce88a4,S-eafea7,2024-02-15,feature_34,12.0,276.0,2.0,False
U-6be88a,S-654529,,feature_3,,3768.0,0.0,False
U-4c6ac3,S-65BB33,2024-09-17,feature_23,6.0,300.0,2.0,False
U-ef0d59,S-d07c53,2024-07-27,feature_30,11.0,1980.0,0.0,False
U-72b3b3,S-29597a,2023-07-30,feature_37,9.0,3474.0,0.0,True
U-469108,S-35a22f,2024-05-01,feature_35,9.0,,1.0,False
U-afe79d,S-9c4bcd,2023-03-08,,9.0,1917.0,0.0,False
U-4677fc,S-e7d026,2023-06-28,feature_10,9.0,1296.0,0.0,False
U-d3e5e3,S-79b038,2024-05-28,feature_8,11.0,6292.0,0.0,False
U-136e75,S-f554b0,2024-02-11,feature_19,8.0,1072.0,0.0,False
U-1d3e71,S-5f40a3,2024-06-20,feature_10,16.0,7104.0,0.0,False
U-d732df,S-8faa60,2023-10-15,feature_18,17.0,9231.0,0.0,False
,S-53a9f7,2023-07-15,feature_39,11.0,5797.0,2.0,False
U-408643,S-834a48,2024-04-26,feature_7,7.0,2289.0,0.0,False
U-559853,S-6ab430,2023-12-04,feature_8,,680.0,0.0,True
U-a78c08,S-6d12c1,2023-05-02,feature_34,5.0,40.0,0.0,False
U-19e45a,S-a2d132,2023-11-17,feature_28,12.0,,1.0,False
U-cc355e,S-635570,2023-03-31,feature_22,6.0,1152.0,0.0,False
U-a6303e,S-20a297,2023-01-24,feature_37,5.0,,0.0,False
U-4c9508,S-75985b,,feature_23,7.0,987.0,0.0,False
U-4f8a9a,S-9ac7cb,2023-11-21,feature_26,11.0,968.0,1.0,False
U-181c15,S-7cf7c6,2023-03-25,feature_13,13.0,7683.0,,False
U-790602,S-AF5EC3,,feature_40,12.0,4692.0,0.0,False
U-3a53f6,S-70b655,2023-05-15,feature_30,10.0,4610.0,0.0,True
,s-3660bb,2023-10-02,feature_6,10.0,,0.0,True
U-8605e5,S-3d0e5c,2024-02-16,feature_10,15.0,4125.0,0.0,False
U-0f696e,S-6f47c5,2024-04-06,feature_34,7.0,539.0,0.0,False
U-30af2e,S-fe77d4,2024-09-12,feature_13,,5904.0,0.0,False
U-f8138e,S-a2fb62,2023-06-18,feature_23,,3843.0,0.0,False
U-dc60a1,S-4994d6,2024-05-17,feature_1,11.0,539.0,0.0,False
,S-d7461b,2023-06-04,feature_21,13.0,1638.0,,False
U-5cfc37,S-cbe349,2023-07-19,,,621.0,0.0,False
U-017348,S-204d42,2024-02-06,feature_12,,4400.0,0.0,False
U-05e04c,S-Dd1D46,2024-10-31,feature_15,9.0,3978.0,,False
U-78e01a,S-58ccb4,2023-08-06,feature_34,16.0,4592.0,2.0,False
U-276a06,S-2d5c04,2024-04-17,feature_29,8.0,1960.0,0.0,False
U-5f8f12, S-235670    ,2024-11-01,feature_25,11.0,1870.0,0.0,False
U-47020f,S-dda23d,2023-10-18,feature_12,10.0,3630.0,0.0,True
U-335302,S-21f8b3,2024-07-04,feature_39,12.0,5316.0,0.0,False
U-c6bdda,,2023-01-01,,12.0,3228.0,4.0,False
U-f16c23,S-700923,,feature_14,7.0,1148.0,0.0,True
U-120ad0,S-7820a5,2024-11-28,feature_23,9.0,4284.0,0.0,False
U-dfc8b7,S-f5bef8,2024-07-23,feature_9,6.0,1794.0,0.0,False
U-3edabe,S-c3c85e,2024-04-06,feature_38,17.0,3417.0,0.0,False
U-7eabb2,S-1976bb,2023-12-07,feature_12,,,0.0,False
U-f6c4e4,S-886184,2024-08-16,feature_33,11.0,6149.0,0.0,False
,S-a9bfe0, 2024-10-17    ,,11.0,,1.0,True
U-94b825,S-c58b17,2024-08-20,feature_11,11.0,517.0,0.0,False
U-938995,S-fae334,2023-07-28,feature_16,10.0,5030.0,1.0,False
U-a9f1d4,,2024-02-01,feature_30,9.0,1107.0,,False
,S-8923b3,2023-10-09,feature_9,10.0,5780.0,0.0,False
,S-2ecaea,2023-11-19,feature_32,8.0,4584.0,0.0,False
U-f40493,S-a76521,2023-07-25,feature_10,10.0,1270.0,1.0,False
,S-931899,2023-06-02,feature_36,8.0,1496.0,0.0,False
U-e9e2f8,S-53361d,2023-01-31,feature_35,9.0,4950.0,0.0,False
U-d682a6,S-55d53c,2024-12-27,feature_15,10.0,3800.0,2.0,False
U-570029,S-3ceff3,2024-09-23,feature_36,7.0,4032.0,0.0,False
U-041ddb,S-f9f7af,2023-03-31,feature_17,13.0,2340.0,0.0,False
U-612db0,S-88cb91,2024-09-20,feature_11,11.0,2673.0,0.0,False
U-07f51c,S-909612,2023-09-25,feature_25,,4120.0,0.0,False
U-41be75,S-c881bc,2023-03-01,feature_19,17.0,6494.0,0.0,False
U-c1c06f,, 2024-09-02    ,,10.0,3470.0,0.0,True
U-173658,S-2d04a6,2023-06-05,feature_35,8.0,2232.0,2.0,False
U-992950,S-8f181e,2024-01-10,feature_29,11.0,5797.0,1.0,False
U-ef85a7,S-1fb7ac, 2023-09-26    ,feature_30,11.0,1320.0,0.0,False
,S-aa3dd4,2024-12-09,feature_18,5.0,595.0,0.0,False
U-8c5688,S-b32a70,2024-09-14,feature_32,,54.0,,False
U-7ed45a,S-150930,2023-09-19,feature_6,8.0,1840.0,2.0,True
U-b332d8,S-495d33,2023-12-26,feature_15,12.0,528.0,0.0,False
U-060553,S-f50851,2024-01-01,feature_15,6.0,1494.0,1.0,False
U-17929d,S-38b3b4,2024-03-22,,6.0,2292.0,0.0,False
U-839e33,S-e3165d,2023-05-31,feature_28,13.0,2535.0,0.0,False
U-cc4503,S-08a5fd,2024-02-27,feature_11,8.0,3288.0,3.0,False
U-1b5af3,S-f030d4,2024-07-04,feature_22,7.0,4130.0,0.0,False
U-0bedba,,2023-06-01,feature_22,13.0,5291.0,1.0,False
U-2b6698,S-62c98f,2024-06-05,feature_6,8.0,,1.0,False
U-9731e6,s-1a2fbc,2023-11-26,feature_29,4.0,2288.0,2.0,False
U-30fba7,S-f9c661,,feature_1,12.0,3804.0,0.0,False
U-0893ed,S-48d2b5,2024-08-25,feature_33,11.0,5808.0,0.0,False
U-3b3ab4,s-fd3d2d,2023-07-23,feature_18,8.0,696.0,2.0,False
U-3329d9,S-f8d74d,2024-09-04,feature_26,12.0,840.0,1.0,False
U-d42149,,2024-11-15,feature_27,8.0,2400.0,1.0,False
U-3415e2,S-59fe1d,2023-08-31,feature_9,14.0,140.0,1.0,False
U-23124b,S-491D53, 2024-02-22    ,feature_21,,6936.0,4.0,False
,S-C51AB8,2023-09-14,feature_19,13.0,7137.0,,False
U-380c3e,S-14b7f3,2024-06-05,feature_32,,5324.0,0.0,False
U-775cbf,S-8a7e47,2024-08-04,feature_36,12.0,4248.0,0.0,True
U-eb3510,S-de705a,2024-07-04,feature_23,7.0,441.0,0.0,False
U-c9c793, S-51569a    ,,feature_33,8.0,592.0,0.0,False
U-cb40ff,S-21bd25,2023-10-28,feature_28,13.0,3614.0,2.0,False
U-73ba39,S-392e05,2023-10-29,feature_23,,954.0,1.0,False
,,2024-07-14,feature_23,11.0,1419.0,3.0,False
U-537c5b,S-abd244,2024-03-21,feature_6,5.0,1785.0,,False
U-a6516b,S-c63e51,2023-10-15,feature_15,7.0,1694.0,0.0,False
U-80e096,S-0efb82,2024-01-31,feature_31,6.0,666.0,0.0,False
U-95d7db,S-e768f5,2024-07-18,feature_34,10.0,850.0,2.0,False
,S-fa7c1a,2024-12-02,feature_29,6.0,3546.0,1.0,False
U-f4a990,,,feature_34,6.0,1584.0,0.0,False
U-290f06,S-9fae95,2023-05-19,feature_20,13.0,1495.0,0.0,False
U-3bf633,S-c796c1,2024-08-02,feature_19,10.0,3890.0,,False
U-ea5bce,S-f677d3,2023-07-09,feature_12,11.0,4004.0,0.0,False
U-617285,S-0ed0cb,2024-02-11,feature_11,15.0,5670.0,0.0,False
U-8c4cf0,S-377ced,2024-11-23,feature_14,9.0,72.0,0.0,False
U-e42700,S-cdde2b,2023-08-14,,12.0,4296.0,0.0,False
U-7fa91e,S-a10eb2,2023-08-28,feature_12,7.0,3577.0,2.0,False
U-9e78c4,S-F2537D,2024-05-27,feature_32,19.0,3667.0,0.0,False
,S-842582,2024-11-24,feature_20,8.0,3320.0,0.0,False
U-ac1638,S-936a83,2023-06-09,feature_11,8.0,1944.0,0.0,True
U-6c3138,S-48aa95,2024-07-08,feature_33,16.0,6432.0,0.0,False
U-50ab54,S-a4b1af,2023-12-09,feature_34,,8820.0,0.0,True
U-c21f5e,S-95cc5a,2023-12-06,feature_4,9.0,4428.0,,False
,S-BD9394,2023-07-13,feature_13,13.0,2730.0,1.0,True
U-e94b0f,S-8442d1,,feature_39,8.0,3824.0,0.0,False
U-71e67b,S-1200b3,2023-05-12,feature_14,,,0.0,False
U-aab06a,S-e6513c,2024-08-16,feature_25,8.0,3048.0,0.0,False
U-214124,S-599207,2023-08-02,feature_6,7.0,2226.0,0.0,False
U-768c1c,S-cc3f3d,2023-03-30,feature_30,11.0,649.0,3.0,False
U-dac0cd,S-ddc51c,2024-04-30,,10.0,4840.0,0.0,False
U-826952, S-bedd26    ,2023-02-08,feature_40,3.0,687.0,0.0,False
U-d6aac3,S-15c444,2024-12-28,feature_1,12.0,2280.0,1.0,False
U-c3ed85,S-45ee20,2023-05-25,feature_3,9.0,729.0,0.0,False
U-4003d6,S-6f1051,2024-08-30,feature_29,10.0,370.0,1.0,False
U-4bdc81,S-3df0c3,2023-11-23,feature_25,10.0,1500.0,2.0,True
U-4d2e48,S-f5f01f,2024-01-24,feature_20,12.0,612.0,0.0,True
U-0d3df6,S-2a6c1f,2023-07-31,,11.0,4686.0,2.0,False
U-7151dc,S-643ccd,2024-03-10,feature_1,12.0,4632.0,0.0,False
U-7fcbc3,S-02b754,2023-11-03,feature_31,15.0,690.0,2.0,False
U-ef89fa,S-ca321d,2024-02-28,feature_31,9.0,504.0,0.0,False
U-33e301,S-1883dc,2023-03-29,feature_3,10.0,490.0,1.0,False
U-6767c8,S-ede618,2023-05-03,feature_8,11.0,990.0,0.0,True
U-65e029,S-40cbc0,2024-05-16,feature_30,13.0,5850.0,0.0,False
U-db57eb,S-e63c67,2023-07-27,feature_33,14.0,5880.0,0.0,False
U-f08183,S-d64e41,2023-05-27,feature_38,13.0,3029.0,0.0,False
U-55dedc,S-6f43f7,2024-10-31,feature_13,10.0,3710.0,0.0,False
U-36a2ed,S-00fb6e,2024-03-16,feature_22,13.0,4862.0,0.0,True
U-bd69ab,S-495e57,2024-12-23,feature_5,12.0,1656.0,0.0,False
U-998b57,S-2361ec,2023-09-30,feature_35,10.0,,0.0,False
U-fbb0e5,S-c2cc5c,2023-02-03,feature_21,7.0,3129.0,0.0,False
U-a39c76,S-a30f36,2024-01-17,feature_15,16.0,144.0,0.0,True
U-2bce9a,,2024-03-28,feature_34,16.0,7296.0,0.0,False
U-229359,S-a9fb74,2024-07-27,feature_19,11.0,869.0,0.0,False
U-a09efe,S-e7d026,2023-01-25,feature_29,,1890.0,2.0,False
U-6a855c,S-6cff51,2023-05-31,feature_38,3.0,855.0,1.0,False
U-733334,S-9de4eb,2023-10-23,feature_5,9.0,900.0,0.0,False
U-2ce2cb,S-48c5be,2023-04-27,feature_15,10.0,5860.0,,False
U-1a16ac,S-162e73,2024-07-11,feature_26,9.0,2025.0,0.0,False
U-2f49cc,S-ccc0fe,2024-05-30,feature_24,13.0,6760.0,0.0,False
U-dd8ab1,S-bf43b4,2023-12-25,,16.0,2432.0,1.0,False
U-2a226e,S-920d64,,feature_34,7.0,875.0,0.0,False
U-96372a,,2023-05-25,feature_34,13.0,923.0,4.0,False
U-e2729b,S-c985c4,2023-04-30,feature_35,12.0,2076.0,1.0,False
U-8e9f13,S-132103,2023-07-30,feature_11,13.0,7618.0,0.0,False
U-a65cc1,S-2f2ba3,2024-11-03,feature_8,8.0,4752.0,2.0,False
U-e0f739,,2024-01-30,,12.0,108.0,0.0,False
U-b027ff,S-55d484,,feature_22,7.0,812.0,0.0,False
U-20d34f,S-904529,2023-04-19,feature_21,7.0,3290.0,1.0,False
U-ed34ec,S-e6b450,2024-01-05,feature_3,8.0,,0.0,False
U-3fbece,S-37b59a,2023-04-22,feature_40,13.0,247.0,0.0,False
U-6b9642,S-50815c,2023-01-07,feature_32,8.0,4296.0,1.0,False
,S-679c73,2023-04-30,,5.0,2045.0,0.0,False
U-4e0f78,S-37d427,2023-06-22,,10.0,2070.0,0.0,False
U-fbf4c8,S-522a6f,2024-03-10,feature_27,10.0,5640.0,0.0,True
U-643187,S-5d343c,2024-11-17,feature_9,15.0,9000.0,0.0,False
U-3314f4,S-115510,2024-02-24,feature_16,12.0,1584.0,0.0,False
U-de0fa2,S-b6e44c,2024-06-09,feature_28,12.0,6768.0,0.0,False
U-f76b01,S-eb84b1,2024-07-16,feature_33,3.0,1620.0,0.0,False
U-54a2b5,S-c348d2,2023-05-11,feature_14,12.0,732.0,0.0,False
U-ebcc24,S-61a87e,2023-12-29,feature_10,11.0,1815.0,0.0,False
U-bc6960,S-47cfb3,2024-06-08,feature_37,10.0,1680.0,0.0,False
U-96bdde,S-a82473,2023-03-16,feature_11,10.0,3860.0,1.0,False
,S-2eb247,2023-07-19,feature_30,12.0,3168.0,0.0,False
,S-983266,2024-02-20,feature_10,8.0,3584.0,1.0,False
U-6b4bd7,S-1ffdd8,2023-03-10,feature_33,13.0,4043.0,0.0,False
U-4dbe5c,S-2d51ca,2024-10-17,feature_32,10.0,530.0,0.0,False
U-e5659d,S-15be1c,2024-05-19,feature_13,9.0,4284.0,0.0,False
U-950769,S-65071f,2023-04-09,feature_25,7.0,553.0,0.0,False
U-7489a7,s-d396d1,,feature_8,13.0,3302.0,0.0,True
U-11640b,,2024-12-09,feature_10,11.0,,1.0,False
U-9326c0,s-73a4e4,2023-01-19,feature_34,,3444.0,2.0,False
U-e382ef,S-7bf6d8,2023-01-09,feature_14,10.0,1920.0,0.0,False
U-16b3e8,S-67C2C9,2023-01-08,feature_38,9.0,4500.0,0.0,False
U-8d51c8,S-8e6903,2024-03-05,feature_12,15.0,8205.0,1.0,False
U-63222c,S-4c8ab8,2023-10-08,feature_32,6.0,2106.0,2.0,False
U-93fdc3,S-81a509,2024-06-30,feature_2,11.0,110.0,4.0,True
U-a404b2,S-934f6d,2024-09-16,,10.0,2810.0,0.0,False
U-ca8e6f,S-a14d4b,2024-05-23,feature_11,10.0,4220.0,0.0,False
U-647f1b,S-c2a6cb,2024-07-06,feature_36,5.0,2180.0,3.0,False
U-024e98,S-e32789,2023-03-21,feature_25,6.0,180.0,0.0,False
U-eea799,S-32ab86,2023-05-17,feature_12,,1308.0,0.0,False
U-cb5d0c,S-99efdc,2024-09-02,feature_29,19.0,798.0,4.0,False
U-9895a9,S-c3d6a2,2024-09-24,feature_22,7.0,1057.0,0.0,True
U-3e285e,, 2024-10-03    ,feature_40,10.0,5290.0,0.0,False
U-5ce3e9,S-dbd6b9,2023-04-29,feature_20,5.0,280.0,,False
U-ae0168,S-1bf267,,feature_36,9.0,4176.0,0.0,True
U-3d1040,s-c9da7a,2023-03-03,feature_39,14.0,1708.0,0.0,False
U-7b20e1,S-85022b,2024-10-10,feature_27,9.0,4086.0,0.0,False
U-1fca68,S-7ac9dd,2023-03-16,feature_35,7.0,868.0,0.0,False
U-7b1dd9,S-e6029e,2023-06-19,,8.0,1600.0,2.0,False
U-b324ff,S-7785af,2023-01-16,feature_14,4.0,420.0,,False
U-f989d9,,2023-07-30,feature_39,10.0,5760.0,0.0,False
U-15e4b4, S-e6a17a    ,2023-01-15,feature_16,,3996.0,0.0,False
U-b302a2,S-f4a3ac,2023-11-16,feature_8,8.0,1536.0,0.0,False
U-626fa5,S-029065,2023-03-06,feature_22,5.0,2565.0,,False
U-857a5f,S-97a57b,2023-01-01,feature_32,8.0,1888.0,0.0,False
U-111744,S-Db37E1,2023-01-04,feature_5,5.0,960.0,1.0,False
U-0829cb,S-f29976,2024-05-16,feature_9,17.0,1309.0,0.0,True
U-a4fd84,S-7c47af,2023-04-23,feature_3,5.0,1145.0,1.0,False
U-a64de3,S-561850,2024-01-28,feature_13,7.0,203.0,0.0,False
U-41a8a1,S-af6284,2024-07-10,feature_19,11.0,660.0,0.0,False
U-0ce106,S-e753fa,2024-03-09,feature_14,11.0,506.0,0.0,False
U-6c974a,S-1a20b6,2024-10-04,feature_16,12.0,4992.0,0.0,False
U-30a564,S-f4059b,2024-11-11,,13.0,7540.0,0.0,False
,S-e5a001,2023-12-15,feature_28,6.0,1218.0,0.0,False
U-baddf6,S-02949d,2023-09-25,feature_3,4.0,1816.0,0.0,False
U-13e3eb,,2024-07-05,,9.0,4977.0,0.0,False
U-bf43c7,S-ef7534,2024-11-15,feature_7,11.0,6061.0,2.0,False
U-cfc823,S-ff2510,2023-09-13,feature_8,9.0,5247.0,0.0,False
U-0805d1,S-c85167,2024-08-22,feature_13,11.0,935.0,0.0,False
U-2705fd,,2024-12-12,feature_33,5.0,700.0,4.0,False
U-3cf3e2,S-23ba41,2024-10-28,feature_14,5.0,230.0,0.0,False
U-cb8cb7,S-b2b1b9,2023-12-14,feature_39,9.0,5283.0,0.0,False
U-e7d7aa,S-b5e9e7,2024-11-30,feature_1,17.0,1955.0,0.0,False
U-b8639f,S-dc1cf4,2023-08-22,feature_28,13.0,1352.0,3.0,False
U-4eb770,S-58d17c,2024-02-08,feature_3,8.0,1712.0,1.0,False
U-49c35c,S-87e8d3,2023-09-13,feature_37,11.0,,0.0,True
U-c3565b,,2024-12-03,feature_1,11.0,3575.0,0.0,False
U-fa3b6f,S-dd80e4,2024-05-27,feature_27,12.0,1188.0,1.0,False
U-88d9d6,S-94fa70,2024-03-04,feature_22,8.0,1672.0,0.0,False
U-6f1caf,S-aba835,2023-05-21,feature_14,12.0,3684.0,2.0,True
U-c961d0,S-16ef7a,2023-12-05,feature_32,,4930.0,2.0,False
U-6416b4,S-504bce,2023-01-07,feature_8,10.0,2670.0,0.0,False
U-8436f8,S-56122a,2023-05-07,feature_27,11.0,6402.0,0.0,False
U-f81f75,S-479d9a,2023-08-15,,15.0,6975.0,0.0,False
U-064088,S-74d86d,2024-12-15,feature_6,5.0,865.0,0.0,False
U-1f8bf0,S-fc155b,2023-06-27,feature_8,12.0,2112.0,1.0,True
U-998b4b,S-ff93b5,2024-01-05,feature_3,12.0,7104.0,0.0,False
U-43ab04,S-dc2418,2023-10-07,feature_19,9.0,4698.0,,False
U-33b352,S-e093a9,2024-10-18,feature_14,7.0,3500.0,0.0,False
U-4219af,,,feature_30,13.0,6357.0,1.0,False
U-6d8264,S-2480b0,2024-10-18,,14.0,4718.0,1.0,False
U-ce2987,S-54b286,2024-09-24,feature_3,11.0,,,False
U-be5f50,,2023-07-24,feature_32,13.0,5694.0,0.0,False
U-1b2bdd,S-979365,2023-08-22,feature_3,7.0,4025.0,0.0,False
U-971a48,S-afc4cb,2024-03-22,feature_29,8.0,4040.0,0.0,False
U-daeb58,S-0eb2e0,,feature_2,15.0,7800.0,2.0,False
U-89ad39,,2024-09-27,feature_25,14.0,3934.0,0.0,False
U-b7de1b,S-ce5fb5,2023-06-17,feature_31,13.0,1352.0,,False
U-b749e1,S-6b7487,,,14.0,6062.0,4.0,False
U-c05919,S-11034a,2023-05-03,,11.0,4400.0,0.0,False
U-0ac981,S-02cde8,2024-07-31,feature_21,10.0,2190.0,0.0,False
U-11083a,S-5488ba,2023-10-03,feature_39,13.0,2509.0,1.0,False
U-a99f5a,S-3fb8f4,2023-01-06,feature_26,7.0,3416.0,0.0,False
U-6766eb,S-ff2510,2023-10-24,feature_27,7.0,3276.0,0.0,False
U-5af29a,S-0386c2,2023-07-24,feature_5,7.0,2828.0,0.0,False
U-5d9aeb,S-5d343c,2023-03-18,feature_37,10.0,5560.0,0.0,False
U-a42ad0,S-c62428,2023-11-10,feature_26,8.0,3456.0,0.0,False
U-84ba2a,S-af854c,2023-08-25,feature_16,18.0,10674.0,,False
U-97f303,S-19b415,2024-03-04,feature_10,13.0,7020.0,0.0,False
U-de003b,S-c2c197,2023-05-05,feature_34,11.0,2255.0,0.0,True
U-ec4d4d,S-0146f6,2024-07-06,feature_40,7.0,2443.0,0.0,False
U-1c08fb,S-c46499,2024-01-25,feature_18,10.0,1410.0,1.0,False
U-6673a1,S-1cf9b0,2024-11-15,feature_17,10.0,3820.0,0.0,False
U-89adce,S-38ac0c,2024-12-20,feature_23,6.0,846.0,0.0,False
U-2c2165,S-63671f,2023-03-16,feature_25,5.0,415.0,0.0,False
U-11ca66,S-5e0619,2024-02-01,,,4152.0,0.0,True
U-134479,S-c249fb,,feature_16,7.0,4116.0,0.0,False
U-2031ad,S-b83d8d,2023-03-29,feature_31,8.0,2240.0,1.0,False
U-dd4ffc, S-ad7716    , 2024-10-03    ,feature_5,5.0,2745.0,0.0,False
U-49d9e1,S-dbad62,2024-06-25,,7.0,1715.0,0.0,False
U-6c82cc,S-31428b,2024-11-20,feature_28,10.0,4790.0,1.0,False
U-a4c85b,S-9714fa,2023-05-12,feature_4,3.0,1113.0,2.0,False
U-a0737c,S-16A545, 2024-10-01    ,feature_20,8.0,4544.0,0.0,False
U-c527f2,S-e66253,2023-08-30,feature_26,6.0,2022.0,0.0,False
U-fd4010,S-c985c4,2024-05-13,feature_2,6.0,2148.0,0.0,False
,,,feature_11,10.0,3560.0,4.0,False
U-52716b,S-c2168a,2023-06-08,feature_10,8.0,2128.0,0.0,False
U-738bc0,,2024-04-19,feature_8,7.0,623.0,0.0,False
U-fc82c9,S-0bdbb3,2024-12-24,feature_11,13.0,2015.0,0.0,False
U-8f0f99,S-a7ea10,2024-07-01,feature_6,6.0,372.0,0.0,False
U-18bfed,S-9ffb31,2024-10-28,feature_16,11.0,5280.0,0.0,False
U-9411cb,S-0ba1fe,2024-08-21,feature_6,14.0,210.0,0.0,False
U-62b1ea,S-29597a,2023-10-17,feature_3,,,0.0,False
U-b8ca7b,S-4473ec,2023-09-13,feature_11,8.0,1928.0,1.0,False
U-8f3b9f,S-fcfb31,2023-12-24,feature_19,7.0,1190.0,0.0,False
U-969ebf, S-3ca6d2    ,,feature_16,10.0,990.0,0.0,False
U-adfd69,S-b204c4,2023-01-11,feature_11,7.0,,0.0,False
U-c856c1,,2023-08-07,feature_22,8.0,2304.0,4.0,False
U-2aec23,S-d8fa45,2024-06-11,feature_2,9.0,4788.0,0.0,False
U-d2e16f,s-8faa60, 2024-12-24    ,feature_25,9.0,2448.0,0.0,True
U-d9ad5b,S-2661dc,2024-09-07,feature_13,15.0,2910.0,0.0,False
U-3b6cd4,S-09c11e,2024-09-24,feature_36,15.0,3735.0,0.0,False
U-13a465,,2023-07-26,feature_24,17.0,3604.0,0.0,False
U-80fde4,S-d6dc7a,2024-08-21,feature_2,9.0,522.0,1.0,False
U-62d5cf,,2023-03-02,feature_21,,7938.0,0.0,False
U-033a0d,S-cf2b4a,2023-06-13,feature_37,5.0,625.0,1.0,False
U-a3a4f5,, 2024-12-14    ,feature_24,7.0,2289.0,0.0,False
U-36c5b6,S-834a48,2024-07-20,feature_23,8.0,4552.0,0.0,False
U-93a442,S-6bdda7,2023-07-17,feature_7,11.0,,0.0,True
U-82b1de,S-7c24f6,2024-05-18,feature_21,12.0,7200.0,0.0,False
,S-bff4f8,,feature_2,7.0,392.0,3.0,False
U-1f9d36,,2024-08-16,feature_2,10.0,2680.0,0.0,True
U-94b825,S-c58b17,2024-08-20,feature_11,11.0,517.0,0.0,False
,S-a82639,2023-03-07,feature_34,9.0,4563.0,2.0,False
U-c5abc6,S-b95110,2024-07-06,feature_29,8.0,3320.0,0.0,True
U-72ad61,S-812d97,2024-07-25,feature_3,8.0,1784.0,0.0,False
U-6e3026,S-f7fccd,2023-09-08,feature_40,10.0,4580.0,0.0,False
U-f38565,S-e64c2b,2024-08-03,feature_32,7.0,2597.0,0.0,False
U-1a9852,S-8f7c91,2024-10-25,feature_38,5.0,720.0,3.0,False
U-f14a30,S-f50b14,2023-09-04,feature_27,8.0,3816.0,0.0,False
U-31a2b0,S-7f92bd,2023-01-17,feature_9,9.0,,2.0,True
U-69e186,S-2a53d5,2024-06-30,feature_35,4.0,880.0,3.0,False
U-9684ec,S-810a67,2024-09-23,feature_28,8.0,2256.0,0.0,False
U-4e02d2,S-4dae4f,2024-11-28,feature_24,12.0,4572.0,1.0,True
U-f5fde0,S-ab7022,2024-08-28,feature_38,7.0,1603.0,0.0,False
U-44a2ef,S-a84e2b,2023-01-08,feature_15,7.0,2534.0,0.0,True
U-2423d5,S-f4e0a6,2024-07-29,feature_7,5.0,2150.0,0.0,False
U-d144f1,S-22f096,2023-02-22,feature_4,16.0,1712.0,1.0,False
U-f19ee5,S-ddf5ff,2024-10-03,feature_32,10.0,720.0,0.0,False
U-b2af1f,S-b9ff15,2024-03-20,feature_14,12.0,4368.0,0.0,False
U-e84434,S-93dc0e,2024-11-12,feature_13,14.0,7756.0,0.0,False
U-189d39,S-efeb9b,,feature_27,8.0,,0.0,False
,S-dd80e4,2024-12-25,feature_14,7.0,1246.0,0.0,False
U-babf28,S-7d2c1b,2024-07-28,,9.0,1377.0,1.0,False
U-7f6b83,S-d1aacf,2023-09-19,feature_24,9.0,4878.0,0.0,False
U-4b4109,S-ef2a21,2023-08-17,feature_33,5.0,340.0,0.0,True
U-db385c,S-93fa71,2023-04-07,feature_18,9.0,2907.0,0.0,False
U-180a37,S-45ee20,2024-03-19,feature_20,9.0,585.0,0.0,False
U-b950ed,S-38dcab,2024-02-01,feature_21,6.0,2982.0,0.0,False
U-59e092,S-f039f9,2023-08-17,feature_20,11.0,5819.0,0.0,True
U-7677bc,S-e97b9f,2024-03-31,feature_25,11.0,6116.0,0.0,False
U-4d61df,,2024-04-13,feature_9,11.0,5588.0,2.0,False
U-37cfff,S-9686c6,2023-06-07,feature_35,9.0,1827.0,1.0,False
U-c6b90e,S-7e145e,2024-07-11,feature_20,4.0,312.0,0.0,True
U-4e59e1,,2023-05-23,feature_27,5.0,,0.0,False
U-edeace,S-5d434f,2024-11-20,feature_18,10.0,1090.0,3.0,False
U-8f55a4,S-ddbad0,2023-09-03,feature_22,16.0,1136.0,0.0,False
U-dcc044,S-120ae3,,feature_28,,90.0,2.0,False
U-b83fee,,2023-02-21,feature_16,9.0,2331.0,4.0,False
U-88648e,S-0e9f04,2023-12-15,feature_7,9.0,4752.0,0.0,False
U-642c47,S-5ca11a,2023-05-21,feature_21,11.0,6083.0,0.0,False
U-1b32c1,S-70af60,2024-05-15,feature_19,8.0,816.0,2.0,False
U-bce890,S-d7ef67,,feature_29,11.0,6523.0,0.0,True
U-9007b9,S-f180b5,2024-02-08,feature_17,10.0,3470.0,2.0,False
U-f36251,S-150930,2023-05-19,feature_29,7.0,469.0,0.0,False
U-859819,S-e6c900,2023-10-12,feature_34,7.0,2842.0,0.0,False
