,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,subscription_id,account_id
6365,,,,,,,,,,,,,S-62c98f,A-5a92e7
6366,,,,,,,,,,,,,S-1cff77,A-5a3eb9
6367,,,,,,,,,,,,,S-3a28a1,A-b9f5b1
6368,,,,,,,,,,,,,S-42aaf0,A-6da850
6369,,,,,,,,,,,,,S-d02277,A-05f0e5
6370,,,,,,,,,,,,,S-72b92f,A-bd4708
6371,,,,,,,,,,,,,S-15609d,A-94d3da
6372,,,,,,,,,,,,,S-6d12c1,A-d26ab4
6373,,,,,,,,,,,,,S-1bf267,A-c42f1f
6374,,,,,,,,,,,,,S-2d4edf,A-69fad4
6375,,,,,,,,,,,,,S-050a91,A-d27f50
6376,,,,,,,,,,,,,S-e41457,A-5f2961
6377,,,,,,,,,,,,,S-9f2386,A-558c72
6378,,,,,,,,,,,,,S-e23fd8,A-cc98bc
6379,,,,,,,,,,,,,S-c1056f,A-6f8ad2
6380,,,,,,,,,,,,,S-c4c9ce,A-625d0b
6381,,,,,,,,,,,,,S-dc90ef,A-bcf87c
6382,,,,,,,,,,,,,S-fc1114,A-4c56c9
6383,,,,,,,,,,,,,S-b95110,A-b07b56
6384,,,,,,,,,,,,,S-e2e052,A-91e948
6385,,,,,,,,,,,,,S-0de78a,A-e4144b
6386,,,,,,,,,,,,,S-8a37c8,A-054577
6387,,,,,,,,,,,,,S-8d6cec,A-32fb14
6388,,,,,,,,,,,,,S-65dd83,A-592832
6389,,,,,,,,,,,,,S-fa7c1a,A-df10db
6390,,,,,,,,,,,,,S-cc964d,A-d26ab4
6391,,,,,,,,,,,,,S-e72beb,A-712533
6392,,,,,,,,,,,,,S-80199e,A-50bb9f
6393,,,,,,,,,,,,,S-b6f87e,A-8b25f2
6394,,,,,,,,,,,,,S-6129d4,A-6965e1
6395,,,,,,,,,,,,,S-7b647e,A-d62e02
6396,,,,,,,,,,,,,S-426f2f,A-8145a0
6397,,,,,,,,,,,,,S-02cde8,A-5b4ebb
6398,,,,,,,,,,,,,S-61a87e,A-91e948
6399,,,,,,,,,,,,,S-5698bd,A-52dd88
6400,,,,,,,,,,,,,S-702fe2,A-d77f4c
6401,,,,,,,,,,,,,S-3e510d,A-50f3f7
6402,,,,,,,,,,,,,S-ec7c12,A-cbd1a3
6403,,,,,,,,,,,,,S-d725da,A-f17767
6404,,,,,,,,,,,,,S-c84c8d,A-7988d1
6405,,,,,,,,,,,,,S-049328,A-39b19f
6406,,,,,,,,,,,,,S-d9ad28,A-4f18f0
6407,,,,,,,,,,,,,S-eec041,A-c43359
6408,,,,,,,,,,,,,S-a554da,A-712f1c
6409,,,,,,,,,,,,,S-2ccc04,A-9a532a
6410,,,,,,,,,,,,,S-984f8b,A-db5e9e
6411,,,,,,,,,,,,,S-d3613b,A-6f50ae
6412,,,,,,,,,,,,,S-e27a20,A-ffc04f
6413,,,,,,,,,,,,,S-41871d,A-029f69
6414,,,,,,,,,,,,,S-9686c6,A-eb2fdc
6415,,,,,,,,,,,,,S-9b1f0e,A-e83938
6416,,,,,,,,,,,,,S-3445f5,A-7f6b86
6417,,,,,,,,,,,,,S-f6e14c,A-8bde0c
6418,,,,,,,,,,,,,S-94cfff,A-439b2f
6419,,,,,,,,,,,,,S-ceb9bd,A-7da956
6420,,,,,,,,,,,,,S-2c270f,A-9f9299
6421,,,,,,,,,,,,,S-baba71,A-8b25f2
6422,,,,,,,,,,,,,S-d33d84,A-31ab9a
6423,,,,,,,,,,,,,S-c1012c,A-b7b7b7
6424,,,,,,,,,,,,,S-42af3d,A-40de06
6425,,,,,,,,,,,,,S-d4cc9b,A-10b8f2
6426,,,,,,,,,,,,,S-1351ac,A-0cc442
6427,,,,,,,,,,,,,S-753a0a,A-ad64c6
6428,,,,,,,,,,,,,S-62a710,A-42b791
6429,,,,,,,,,,,,,S-85eb8f,A-59f724
6430,,,,,,,,,,,,,S-e6f639,A-37f969
6431,,,,,,,,,,,,,S-85ba19,A-6965e1
6432,,,,,,,,,,,,,S-a14f63,A-e1b9cd
6433,,,,,,,,,,,,,S-f80ef5,A-e51ec7
6434,,,,,,,,,,,,,S-ed4e09,A-e43bf7
6435,,,,,,,,,,,,,S-f49e0b,A-7f6b86
6436,,,,,,,,,,,,,S-22be2c,A-35083d
6437,,,,,,,,,,,,,S-6587d8,A-2446e3
6438,,,,,,,,,,,,,S-44fba6,A-82d8a6
6439,,,,,,,,,,,,,S-f14c84,A-fa2041
6440,,,,,,,,,,,,,S-f243c1,A-e888d1
6441,,,,,,,,,,,,,S-ca454e,A-9174e0
6442,,,,,,,,,,,,,S-3e8283,A-940b8b
6443,,,,,,,,,,,,,S-70ae65,A-df1e44
6444,,,,,,,,,,,,,S-f615d2,A-0a282f
6445,,,,,,,,,,,,,S-a8f236,A-855a48
6446,,,,,,,,,,,,,S-684751,A-86cdb4
6447,,,,,,,,,,,,,S-4d9635,A-dcc3f1
6448,,,,,,,,,,,,,S-43c489,A-c222ab
6449,,,,,,,,,,,,,S-a346d6,A-0a282f
6450,,,,,,,,,,,,,S-47ce2d,A-d792a6
6451,,,,,,,,,,,,,S-b4212b,A-10b8da
6452,,,,,,,,,,,,,S-006908,A-d82ef9
6453,,,,,,,,,,,,,S-60b7c7,A-02fac6
6454,,,,,,,,,,,,,S-3e54f5,A-157070
6455,,,,,,,,,,,,,S-e32789,A-ac85cd
6456,,,,,,,,,,,,,S-6f398a,A-8ed5dd
6457,,,,,,,,,,,,,S-ccc0fe,A-1619f8
6458,,,,,,,,,,,,,S-1dd0ad,A-ac85cd
6459,,,,,,,,,,,,,S-52385a,A-0aaf6e
6460,,,,,,,,,,,,,S-26a630,A-5247b3
6461,,,,,,,,,,,,,S-904784,A-9badbd
6462,,,,,,,,,,,,,S-80a6a6,A-4437e4
6463,,,,,,,,,,,,,S-d2d423,A-72799b
6464,,,,,,,,,,,,,S-bdac36,A-443f6f
6465,,,,,,,,,,,,,S-a68f4f,A-2ebb4b
6466,,,,,,,,,,,,,S-eb84b1,A-05d3b3
6467,,,,,,,,,,,,,S-c9b181,A-443b7c
6468,,,,,,,,,,,,,S-2e55e6,A-f19409
6469,,,,,,,,,,,,,S-863c87,A-e43bf7
6470,,,,,,,,,,,,,S-7564c5,A-96215d
6471,,,,,,,,,,,,,S-8a9db8,A-474ad4
6472,,,,,,,,,,,,,S-200752,A-4d1e75
6473,,,,,,,,,,,,,S-74e211,A-3d957b
6474,,,,,,,,,,,,,S-2aadef,A-1619f8
6475,,,,,,,,,,,,,S-fdc415,A-726cfa
6476,,,,,,,,,,,,,S-c03f87,A-6f50ae
6477,,,,,,,,,,,,,S-a245f6,A-86902e
6478,,,,,,,,,,,,,S-a1cc61,A-bc4d48
6479,,,,,,,,,,,,,S-9b96c2,A-02cd81
6480,,,,,,,,,,,,,S-2e79e8,A-cb5333
6481,,,,,,,,,,,,,S-f965de,A-ab438f
6482,,,,,,,,,,,,,S-abff7d,A-94f8c9
6483,,,,,,,,,,,,,S-791c64,A-a1b80b
6484,,,,,,,,,,,,,S-7b7be8,A-d42431
6485,,,,,,,,,,,,,S-6055d4,A-ce550d
6486,,,,,,,,,,,,,S-938e4e,A-794a0b
6487,,,,,,,,,,,,,S-1f3254,A-4c56c9
6488,,,,,,,,,,,,,S-2c4909,A-659280
6489,,,,,,,,,,,,,S-e143c9,A-bd4513
6490,,,,,,,,,,,,,S-c3213f,A-1d5444
6491,,,,,,,,,,,,,S-102053,A-4e0e85
6492,,,,,,,,,,,,,S-43c2e3,A-6f8ad2
6493,,,,,,,,,,,,,S-a2b83d,A-cc8c8f
6494,,,,,,,,,,,,,S-b6793d,A-6f50ae
6495,,,,,,,,,,,,,S-a3a1c1,A-f25509
6496,,,,,,,,,,,,,S-260e48,A-7f4db3
6497,,,,,,,,,,,,,S-e98296,A-6f8ad2
6498,,,,,,,,,,,,,S-7d55dc,A-08e34e
6499,,,,,,,,,,,,,S-d26ff6,A-a0ca4e
6500,,,,,,,,,,,,,S-ba8c46,A-9f0b68
6501,,,,,,,,,,,,,S-992c2a,A-d922bf
6502,,,,,,,,,,,,,S-19f899,A-331424
6503,,,,,,,,,,,,,S-b95751,A-02cd81
6504,,,,,,,,,,,,,S-d74a31,A-993085
6505,,,,,,,,,,,,,S-676254,A-854864
6506,,,,,,,,,,,,,S-3ad7c4,A-f17767
6507,,,,,,,,,,,,,S-96fb48,A-1f7acb
6508,,,,,,,,,,,,,S-afea79,A-05f0e5
6509,,,,,,,,,,,,,S-c8a983,A-2d4502
6510,,,,,,,,,,,,,S-e3c3c8,A-856b1e
6511,,,,,,,,,,,,,S-020222,A-02fac6
6512,,,,,,,,,,,,,S-65c079,A-417d2f
6513,,,,,,,,,,,,,S-056af2,A-054577
6514,,,,,,,,,,,,,S-09761d,A-6843f2
6515,,,,,,,,,,,,,S-a7d379,A-702032
6516,,,,,,,,,,,,,S-a903ad,A-59f724
6517,,,,,,,,,,,,,S-de3416,A-0dbdc6
6518,,,,,,,,,,,,,S-9161b0,A-4d1e75
6519,,,,,,,,,,,,,S-f3274c,A-43a9e3
6520,,,,,,,,,,,,,S-2991c7,A-443b7c
6521,,,,,,,,,,,,,S-239a39,A-30b4ca
6522,,,,,,,,,,,,,S-19f80d,A-d62e02
6523,,,,,,,,,,,,,S-13c8b6,A-89ee83
6524,,,,,,,,,,,,,S-d5a07a,A-19b2c8
6525,,,,,,,,,,,,,S-e5ba1c,A-39868b
6526,,,,,,,,,,,,,S-e2793d,A-4c38bc
6527,,,,,,,,,,,,,S-a37653,A-812c5b
6528,,,,,,,,,,,,,S-0b25d7,A-0e966d
6529,,,,,,,,,,,,,S-75c1b4,A-5a3eb9
6530,,,,,,,,,,,,,S-7262b9,A-4a4c2d
6531,,,,,,,,,,,,,S-6c6e62,A-5fe118
6532,,,,,,,,,,,,,S-add03a,A-0cc442
6533,,,,,,,,,,,,,S-648e54,A-993085
6534,,,,,,,,,,,,,S-01bbfe,A-50f3f7
6535,,,,,,,,,,,,,S-6c9dc9,A-de24d5
6536,,,,,,,,,,,,,S-826424,A-fa2041
6537,,,,,,,,,,,,,S-e64c2b,A-c16b88
6538,,,,,,,,,,,,,S-c693b6,A-d4ac0e
6539,,,,,,,,,,,,,S-096065,A-2b9d3e
6540,,,,,,,,,,,,,S-d449e1,A-ccabf0
6541,,,,,,,,,,,,,S-592c0d,A-a7bd4b
6542,,,,,,,,,,,,,S-ab24c6,A-4e631b
6543,,,,,,,,,,,,,S-e32b34,A-4c56c9
6544,,,,,,,,,,,,,S-191550,A-6c093d
6545,,,,,,,,,,,,,S-c65c8b,A-bc4d48
6546,,,,,,,,,,,,,S-39e88c,A-3b37d9
6547,,,,,,,,,,,,,S-9a08ff,A-a1bbb6
6548,,,,,,,,,,,,,S-95d15a,A-9289f6
6549,,,,,,,,,,,,,S-7c5f3b,A-1e1b80
6550,,,,,,,,,,,,,S-70af60,A-0354fe
6551,,,,,,,,,,,,,S-175429,A-b54c01
6552,,,,,,,,,,,,,S-d36b9f,A-0cc442
6553,,,,,,,,,,,,,S-65071f,A-b9f5b1
6554,,,,,,,,,,,,,S-ab63e3,A-0354fe
6555,,,,,,,,,,,,,S-260d1e,A-337bc1
6556,,,,,,,,,,,,,S-bdc6b7,A-7f29a7
6557,,,,,,,,,,,,,S-1c3522,A-075038
6558,,,,,,,,,,,,,S-891ad9,A-7988d1
6559,,,,,,,,,,,,,S-2c1ca6,A-118f1c
6560,,,,,,,,,,,,,S-11066a,A-779e4e
6561,,,,,,,,,,,,,S-f4db1d,A-526d93
6562,,,,,,,,,,,,,S-45baa6,A-0a282f
6563,,,,,,,,,,,,,S-f74ac6,A-684255
6564,,,,,,,,,,,,,S-bc1457,A-69b156
6565,,,,,,,,,,,,,S-b8daaa,A-4bfa33
6566,,,,,,,,,,,,,S-49aa80,A-a45270
6567,,,,,,,,,,,,,S-9740c1,A-9f0b68
6568,,,,,,,,,,,,,S-d6c9dc,A-80eeb6
6569,,,,,,,,,,,,,S-1e8c9e,A-c37cab
6570,,,,,,,,,,,,,S-4c0b7b,A-e60f9d
6571,,,,,,,,,,,,,S-e7b281,A-86902e
6572,,,,,,,,,,,,,S-761a0f,A-d792a6
6573,,,,,,,,,,,,,S-859ee0,A-8bde0c
6574,,,,,,,,,,,,,S-924925,A-4d1e75
6575,,,,,,,,,,,,,S-c55cbb,A-798a3f
6576,,,,,,,,,,,,,S-872bdd,A-d3c88e
6577,,,,,,,,,,,,,S-bf9b37,A-692f18
6578,,,,,,,,,,,,,S-51924b,A-67be94
6579,,,,,,,,,,,,,S-b03125,A-fd9422
6580,,,,,,,,,,,,,S-02ab8b,A-4e44e8
6581,,,,,,,,,,,,,S-de5d6e,A-e36807
6582,,,,,,,,,,,,,S-e1fa5b,A-157070
6583,,,,,,,,,,,,,S-b41494,A-b7724f
6584,,,,,,,,,,,,,S-d7ccbd,A-db5e9e
6585,,,,,,,,,,,,,S-34f2f9,A-f19409
6586,,,,,,,,,,,,,S-54d2a3,A-712f1c
6587,,,,,,,,,,,,,S-d1350e,A-6c093d
6588,,,,,,,,,,,,,S-e76e80,A-832ec2
6589,,,,,,,,,,,,,S-f4097a,A-faa28c
6590,,,,,,,,,,,,,S-d4f02f,A-342303
6591,,,,,,,,,,,,,S-bf3403,A-0cc442
6592,,,,,,,,,,,,,S-0a83cc,A-d922bf
6593,,,,,,,,,,,,,S-1a9fb7,A-b30291
6594,,,,,,,,,,,,,S-1a3627,A-86fc1d
6595,,,,,,,,,,,,,S-93f835,A-5a215a
6596,,,,,,,,,,,,,S-75e469,A-b78bf8
6597,,,,,,,,,,,,,S-409291,A-3932db
6598,,,,,,,,,,,,,S-41cdf0,A-68f37c
6599,,,,,,,,,,,,,S-5be27b,A-5b4ebb
6600,,,,,,,,,,,,,S-8f7c91,A-ccb686
6601,,,,,,,,,,,,,S-aaed3e,A-e6afc1
6602,,,,,,,,,,,,,S-4fdfa3,A-5a3eb9
6603,,,,,,,,,,,,,S-f421c8,A-9badbd
6604,,,,,,,,,,,,,S-34553e,A-d49cc5
6605,,,,,,,,,,,,,S-e6a17a,A-039727
6606,,,,,,,,,,,,,S-9d36ff,A-2e3bad
6607,,,,,,,,,,,,,S-583ae2,A-726cfa
6608,,,,,,,,,,,,,S-e162d0,A-503d5a
6609,,,,,,,,,,,,,S-96383d,A-39ddf4
6610,,,,,,,,,,,,,S-f0ad87,A-acb7f7
6611,,,,,,,,,,,,,S-d619ad,A-bc4d48
6612,,,,,,,,,,,,,S-d65491,A-186a44
6613,,,,,,,,,,,,,S-34cc51,A-118d55
6614,,,,,,,,,,,,,S-e4ba87,A-e40f45
6615,,,,,,,,,,,,,S-709484,A-bcf664
6616,,,,,,,,,,,,,S-631547,A-d82ef9
6617,,,,,,,,,,,,,S-d7e65d,A-5a92e7
6618,,,,,,,,,,,,,S-f32440,A-0a282f
6619,,,,,,,,,,,,,S-44d025,A-d4ac0e
6620,,,,,,,,,,,,,S-e3a257,A-84ebe4
6621,,,,,,,,,,,,,S-6e0562,A-9bfc9f
6622,,,,,,,,,,,,,S-11d378,A-f51f16
6623,,,,,,,,,,,,,S-a69559,A-cd458b
6624,,,,,,,,,,,,,S-984423,A-96e141
6625,,,,,,,,,,,,,S-49e3e5,A-6e7827
6626,,,,,,,,,,,,,S-0b6e58,A-1e1b80
6627,,,,,,,,,,,,,S-16ef7a,A-751c58
6628,,,,,,,,,,,,,S-3fb291,A-f51f16
6629,,,,,,,,,,,,,S-f6cd70,A-2ebb4b
6630,,,,,,,,,,,,,S-e7d026,A-0aaf6e
6631,,,,,,,,,,,,,S-c2fd82,A-84ebe4
6632,,,,,,,,,,,,,S-38131a,A-aa9511
6633,,,,,,,,,,,,,S-aa3a36,A-ccc747
6634,,,,,,,,,,,,,S-46eb1c,A-089363
6635,,,,,,,,,,,,,S-6ed77d,A-fe79a5
6636,,,,,,,,,,,,,S-f72b84,A-f44180
6637,,,,,,,,,,,,,S-0f0d3a,A-ad296b
6638,,,,,,,,,,,,,S-05b080,A-b9eed8
6639,,,,,,,,,,,,,S-bae2c4,A-bb1486
6640,,,,,,,,,,,,,S-8ca9f0,A-e693b6
6641,,,,,,,,,,,,,S-33eb1d,A-02fac6
6642,,,,,,,,,,,,,S-45baac,A-1d5444
6643,,,,,,,,,,,,,S-e9dc6e,A-4437e4
6644,,,,,,,,,,,,,S-871e83,A-8adedc
6645,,,,,,,,,,,,,S-88a47f,A-4437e4
6646,,,,,,,,,,,,,S-9714fa,A-158f4e
6647,,,,,,,,,,,,,S-c77c84,A-0be015
6648,,,,,,,,,,,,,S-86d360,A-b48f73
6649,,,,,,,,,,,,,S-c15fcc,A-fd9422
6650,,,,,,,,,,,,,S-b0ed51,A-98a59a
6651,,,,,,,,,,,,,S-2e7756,A-b7b7b7
6652,,,,,,,,,,,,,S-2fe253,A-1f0636
6653,,,,,,,,,,,,,S-a575f5,A-039727
6654,,,,,,,,,,,,,S-39bb68,A-d40bf7
6655,,,,,,,,,,,,,S-7685a3,A-6da850
6656,,,,,,,,,,,,,S-712f3a,A-eb1312
6657,,,,,,,,,,,,,S-dfa4c8,A-eb7fac
6658,,,,,,,,,,,,,S-f3dd83,A-00bed1
6659,,,,,,,,,,,,,S-a900c2,A-4c56c9
6660,,,,,,,,,,,,,S-302856,A-e1b9cd
6661,,,,,,,,,,,,,S-51b668,A-82d8a6
6662,,,,,,,,,,,,,S-310ae0,A-58b9ff
6663,,,,,,,,,,,,,S-21eeea,A-2b9d3e
6664,,,,,,,,,,,,,S-7b9b62,A-cb5333
6665,,,,,,,,,,,,,S-799da2,A-95b24a
6666,,,,,,,,,,,,,S-e82bdc,A-4c38bc
6667,,,,,,,,,,,,,S-879b43,A-3cc791
6668,,,,,,,,,,,,,S-6fd24b,A-7988d1
6669,,,,,,,,,,,,,S-d2e00a,A-4c56c9
6670,,,,,,,,,,,,,S-a916cb,A-eb7c38
6671,,,,,,,,,,,,,S-3fe1c3,A-0158bb
6672,,,,,,,,,,,,,S-dccf50,A-a09355
6673,,,,,,,,,,,,,S-023f3c,A-b9eed8
6674,,,,,,,,,,,,,S-c35f78,A-95b24a
6675,,,,,,,,,,,,,S-eb15a1,A-2edab2
6676,,,,,,,,,,,,,S-079321,A-e1462e
6677,,,,,,,,,,,,,S-c25263,A-c7ffc2
6678,,,,,,,,,,,,,S-a86344,A-00bed1
6679,,,,,,,,,,,,,S-4cdee1,A-8b25f2
6680,,,,,,,,,,,,,S-381c99,A-e7a1e2
6681,,,,,,,,,,,,,S-8e719f,A-4437e4
6682,,,,,,,,,,,,,S-d111f5,A-f03140
6683,,,,,,,,,,,,,S-82484b,A-cab532
6684,,,,,,,,,,,,,S-891eb4,A-716841
6685,,,,,,,,,,,,,S-4e3e04,A-883b7d
6686,,,,,,,,,,,,,S-7679b6,A-7f29a7
6687,,,,,,,,,,,,,S-de9ce0,A-faa28c
6688,,,,,,,,,,,,,S-37d13a,A-029f69
6689,,,,,,,,,,,,,S-7d0dea,A-69b156
6690,,,,,,,,,,,,,S-83c56d,A-716841
6691,,,,,,,,,,,,,S-5ee117,A-f5641b
6692,,,,,,,,,,,,,S-5e572d,A-94f8c9
6693,,,,,,,,,,,,,S-7b29d1,A-80eeb6
6694,,,,,,,,,,,,,S-ff79f7,A-726cfa
6695,,,,,,,,,,,,,S-bb82ac,A-e19ff6
6696,,,,,,,,,,,,,S-b21a0b,A-b7ef83
6697,,,,,,,,,,,,,S-711820,A-08e34e
6698,,,,,,,,,,,,,S-22365f,A-05f0e5
6699,,,,,,,,,,,,,S-f0d2fd,A-19b2c8
6700,,,,,,,,,,,,,S-f225d0,A-d4ac0e
6701,,,,,,,,,,,,,S-a10eb2,A-3c1a3f
6702,,,,,,,,,,,,,S-78ffdd,A-503d5a
6703,,,,,,,,,,,,,S-97a010,A-dcc3f1
6704,,,,,,,,,,,,,S-7785af,A-a1b80b
6705,,,,,,,,,,,,,S-120ae3,A-781cc0
6706,,,,,,,,,,,,,S-37b59a,A-2d1036
6707,,,,,,,,,,,,,S-f36371,A-34d880
6708,,,,,,,,,,,,,S-329a60,A-c16cf7
6709,,,,,,,,,,,,,S-5ca11a,A-309e54
6710,,,,,,,,,,,,,S-c8fa77,A-56962b
6711,,,,,,,,,,,,,S-016b5f,A-977ca0
6712,,,,,,,,,,,,,S-cf2b4a,A-9f9299
6713,,,,,,,,,,,,,S-6f1051,A-e98302
6714,,,,,,,,,,,,,S-33db08,A-fa3095
6715,,,,,,,,,,,,,S-4daf2d,A-297a2d
6716,,,,,,,,,,,,,S-4ed997,A-d82ef9
6717,,,,,,,,,,,,,S-8ae507,A-72799b
6718,,,,,,,,,,,,,S-3eb206,A-b179bf
6719,,,,,,,,,,,,,S-6643a2,A-331424
6720,,,,,,,,,,,,,S-41ca59,A-692f18
6721,,,,,,,,,,,,,S-720c17,A-4e0e85
6722,,,,,,,,,,,,,S-afc545,A-0baac2
6723,,,,,,,,,,,,,S-5e6fc2,A-52dd88
6724,,,,,,,,,,,,,S-9dcef8,A-b30291
6725,,,,,,,,,,,,,S-389426,A-922109
6726,,,,,,,,,,,,,S-1131ff,A-0f7d77
6727,,,,,,,,,,,,,S-c9da7a,A-0651a4
6728,,,,,,,,,,,,,S-eabe72,A-5790f4
6729,,,,,,,,,,,,,S-fffeb8,A-69fad4
6730,,,,,,,,,,,,,S-92dede,A-9208f0
6731,,,,,,,,,,,,,S-8d122e,A-e6afc1
6732,,,,,,,,,,,,,S-285534,A-49b828
6733,,,,,,,,,,,,,S-1cebf9,A-dfbd31
6734,,,,,,,,,,,,,S-36ad61,A-a09355
6735,,,,,,,,,,,,,S-9fbee8,A-49b828
6736,,,,,,,,,,,,,S-d5d8ef,A-e51ec7
6737,,,,,,,,,,,,,S-418b7c,A-35083d
6738,,,,,,,,,,,,,S-506cbd,A-9c18c4
6739,,,,,,,,,,,,,S-ee5448,A-cc1d8d
6740,,,,,,,,,,,,,S-d32441,A-781cc0
6741,,,,,,,,,,,,,S-7f5316,A-856b1e
6742,,,,,,,,,,,,,S-bdf8bf,A-cdf020
6743,,,,,,,,,,,,,S-795878,A-5b1bcd
6744,,,,,,,,,,,,,S-2fc8fa,A-65a46c
6745,,,,,,,,,,,,,S-c508b3,A-671f31
6746,,,,,,,,,,,,,S-42d724,A-7a0d69
6747,,,,,,,,,,,,,S-bd9394,A-039727
6748,,,,,,,,,,,,,S-9b12da,A-702032
6749,,,,,,,,,,,,,S-3632aa,A-f25509
6750,,,,,,,,,,,,,S-9488ec,A-1e1b80
6751,,,,,,,,,,,,,S-f40318,A-e19ff6
6752,,,,,,,,,,,,,S-214edb,A-558c72
6753,,,,,,,,,,,,,S-d43a40,A-4e0e85
6754,,,,,,,,,,,,,S-565c4b,A-7920cc
6755,,,,,,,,,,,,,S-1ebe39,A-0651a4
6756,,,,,,,,,,,,,S-dc3bbc,A-80eeb6
6757,,,,,,,,,,,,,S-937207,A-8bde0c
6758,,,,,,,,,,,,,S-14c8b9,A-aa9511
6759,,,,,,,,,,,,,S-fd648e,A-396e5f
6760,,,,,,,,,,,,,S-3b3fac,A-7641d3
6761,,,,,,,,,,,,,S-561850,A-0a62f5
6762,,,,,,,,,,,,,S-2ded36,A-a1b80b
6763,,,,,,,,,,,,,S-6904e6,A-39b19f
6764,,,,,,,,,,,,,S-07f282,A-88c6ca
6765,,,,,,,,,,,,,S-343743,A-2d1036
6766,,,,,,,,,,,,,S-d92159,A-b30291
6767,,,,,,,,,,,,,S-a9916f,A-054577
6768,,,,,,,,,,,,,S-ec690c,A-328bd0
6769,,,,,,,,,,,,,S-ee2669,A-e43bf7
6770,,,,,,,,,,,,,S-e6cfc1,A-1e6fc3
6771,,,,,,,,,,,,,S-195f9b,A-92a333
6772,,,,,,,,,,,,,S-704b48,A-a7bd4b
6773,,,,,,,,,,,,,S-a1d67e,A-bbc346
6774,,,,,,,,,,,,,S-55a3e4,A-f5641b
6775,,,,,,,,,,,,,S-ffd591,A-157070
6776,,,,,,,,,,,,,S-f0972b,A-b7b7b7
6777,,,,,,,,,,,,,S-65491f,A-039727
6778,,,,,,,,,,,,,S-ad26e3,A-c37601
6779,,,,,,,,,,,,,S-53fa80,A-462d45
6780,,,,,,,,,,,,,S-592443,A-c1dfe1
6781,,,,,,,,,,,,,S-6c6e91,A-2bc93d
6782,,,,,,,,,,,,,S-c17a35,A-1ac5e0
6783,,,,,,,,,,,,,S-3a79ac,A-f92792
6784,,,,,,,,,,,,,S-2f138c,A-ce66f8
6785,,,,,,,,,,,,,S-d2b5db,A-db5e9e
6786,,,,,,,,,,,,,S-b6c0a0,A-443b7c
6787,,,,,,,,,,,,,S-770018,A-149a69
6788,,,,,,,,,,,,,S-18f7e5,A-2789e3
6789,,,,,,,,,,,,,S-80632f,A-068fc6
6790,,,,,,,,,,,,,S-c0e639,A-7920cc
6791,,,,,,,,,,,,,S-63606e,A-7a0d69
6792,,,,,,,,,,,,,S-038c7d,A-712426
6793,,,,,,,,,,,,,S-0c03b0,A-39b19f
6794,,,,,,,,,,,,,S-18f829,A-a33200
6795,,,,,,,,,,,,,S-4bfa1d,A-ce550d
6796,,,,,,,,,,,,,S-c657b6,A-7c5768
6797,,,,,,,,,,,,,S-8b721c,A-8b25f2
6798,,,,,,,,,,,,,S-290ee5,A-68f37c
6799,,,,,,,,,,,,,S-f6f1e1,A-337bc1
6800,,,,,,,,,,,,,S-597873,A-05f0e5
6801,,,,,,,,,,,,,S-e50d84,A-0baac2
6802,,,,,,,,,,,,,S-9ed535,A-4f18f0
6803,,,,,,,,,,,,,S-e66f1a,A-fa2041
6804,,,,102.0,9943.0,183512.0,,,,,,,S-c8ba3e,A-5b4ebb
6805,,,,,,,,,,,,,S-755e1b,A-e4144b
6806,,,,,,,,,,,,,S-5cba26,A-8b25f2
6807,,,,,,,,,,,,,S-579a24,A-32fb14
6808,,,,,,,,,,,,,S-e561b9,A-d26ab4
6809,,,,,,,,,,,,,S-8ae804,A-0dbdc6
6810,,,,,,,,,,,,,S-d97ff1,A-7d514c
6811,,,,,,,,,,,,,S-bb8429,A-dbc825
6812,,,,,,,,,,,,,S-78ba09,A-f97b9a
6813,,,,,,,,,,,,,S-979365,A-bb2f49
6814,,,,,,,,,,,,,S-b96ee3,A-c16b88
6815,,,,,,,,,,,,,S-70cc83,A-313be3
6816,,,,,,,,,,,,,S-3b29ea,A-c37cab
6817,,,,,,,,,,,,,S-8ff318,A-e7beab
6818,,,,,,,,,,,,,S-0509b8,A-e351e1
6819,,,,,,,,,,,,,S-95cf94,A-1ac5e0
6820,,,,,,,,,,,,,S-7da02b,A-f44180
6821,,,,,,,,,,,,,S-07ff57,A-c608c8
6822,,,,,,,,,,,,,S-a0ba0c,A-eb1312
6823,,,,,,,,,,,,,S-b250cc,A-029f69
6824,,,,,,,,,,,,,S-d11e9f,A-186a44
6825,,,,,,,,,,,,,S-24a63d,A-712533
6826,,,,,,,,,,,,,S-aba835,A-5b1bcd
6827,,,,,,,,,,,,,S-a0c517,A-7f6b86
6828,,,,,,,,,,,,,S-c3cb12,A-ce550d
6829,,,,,,,,,,,,,S-a88726,A-a33200
6830,,,,,,,,,,,,,S-d7ae8c,A-72799b
6831,,,,,,,,,,,,,S-86fd71,A-0651a4
6832,,,,,,,,,,,,,S-cac22d,A-19b2c8
6833,,,,,,,,,,,,,S-f463d3,A-acb7f7
6834,,,,,,,,,,,,,S-6ceec5,A-7e0a10
6835,,,,,,,,,,,,,S-9220c9,A-417d2f
6836,,,,,,,,,,,,,S-d97185,A-592832
6837,,,,,,,,,,,,,S-0e3b42,A-cb5333
6838,,,,,,,,,,,,,S-1ad0ca,A-ed510f
